HeritageItemID,ItemName,HeritageTypeName,HeritageGroupName,EndorsedSignificance,DataEntryStatus,AssessedSignificance,ListingNumber,OwnerCode1,OwnerCode2,OwnerCode3,AreaHectares,AboriginalAreaName,Suburb,Address,LocalGovtAreaName,StreetNumber,StreetName,Property
5064508,Belmont North Public School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,11729,3927,Hunter,1.06487,Awabakal,Belmont North,Nikkin Street Belmont North 2280,Lake Macquarie,,Nikkin Street,1 1001 1 1129217
5064510,West Wallsend High School,Complex / Group,Education,1,Basic,1,6,11373,8411,Hunter,0.0738,Awabakal,West Wallsend,20 Appletree Road West Wallsend 2286,Lake Macquarie,20,Appletree Road,1 1 1 505610
5064511,West Wallsend Public School,Complex / Group,Education,1,Basic,1,6,13455,3358,Hunter,1.21539,Awabakal,West Wallsend,49A Wallace Street West Wallsend 2286,Lake Macquarie,49A,Wallace Street,1 1 1 103681
5066535,Teralba Public School,Complex / Group,Education,1,Basic,1,6,11168,3183,Hunter,1.2151,Awabakal,Teralba,57A York Street Teralba 2284,Lake Macquarie,57A,York Street,
5064512,Greenwich Public School - Buildings B00H and Movable Item,Built,,1,Basic,1,5,11602,2076,Metro North,0.63104,Dharug,Greenwich,70A Greenwich Road Greenwich 2065,Lane Cove,70A,Greenwich Road,1 1 1 123755
5064513,Lane Cove Public School - Buildings B001 and B006,Built,,1,Basic,1,5,13055,2368,Metro North,1.0224,Dharug,Lane Cove,145-153 Longueville Road Lane Cove 2066,Lane Cove,145-153,Longueville Road,1 1 1 115630
5064514,Leeton Public School - Residence,Built,,1,Basic,1,5,12094,2386,Murray-Murrumbidgee,0.18404,Wiradjuri,Leeton,20 Church Street Leeton 2705,Leeton,20,Church Street,1 11-12 Section 3 1 758606
5064515,Leeton High School - Building B00B,Built,,1,Basic,1,5,12093,8156,Murray-Murrumbidgee,4.61,Wiradjuri,Leeton,1-19 Mallee Street Leeton 2705,Leeton,Jan-19,Mallee Street,1 41 1 866385
5064516,Leeton Public School - Building B00H,Built,,1,Basic,1,5,12093,2386,Murray-Murrumbidgee,2.902,Wiradjuri,Leeton,Mallee Street Leeton 2705,Leeton,,Mallee Street,1 2 1 1014698
5064517,Yanco Public School - Buildings B00A-B00D,Built,,1,Basic,1,5,11912,3536,Murray-Murrumbidgee,1.11,Wiradjuri,Yanco,2-8 Cudgel Street Yanco 2703,Leeton,2-Aug,Cudgel Street,1 329 1 751745
5064518,"Yanco Agricultural High School - Buildings B00A, B00D, B00E, B00F, B00G, B00H, B00I, B00J, B00L, B00N, BR11, Movable Heritage and Grounds",Built,,3,Basic,3,5,12612,8144,Murray-Murrumbidgee,16.1988,Wiradjuri,Yanco,259 Euroley Road Yanco 2703,Leeton,259,Euroley Road,1 1 1 795500
5064520,Annandale Public School - Period Gates,Built,,1,Basic,1,5,12098,1041,Metro Central,1.118,Eora,Annandale,25 Johnston Street Annandale 2038,Leichhardt,25,Johnston Street,1 1 1 791747
5064521,Annandale Public School - Buildings B00A and B00C,Built,,1,Basic,1,5,12098,1041,Metro Central,1.118,Eora,Annandale,25 Johnston Street Annandale 2038,Leichhardt,25,Johnston Street,1 1 1 791747
5064522,Annandale North Public School - Building B00C,Built,,1,Basic,1,5,10860,1042,Metro Central,0.52955,Eora,Annandale,196-212 Johnston Street Annandale 2038,Leichhardt,196-212,Johnston Street,1 1 1 1093196
5064523,Balmain Public School - Buildings B00A-B00C and B00E,Built,,1,Basic,1,5,12301,7404,Metro Central,0.354,Eora,Balmain,1 Eaton Street Balmain 2041,Leichhardt,1,Eaton Street,1 1 1 724309
5064524,Nicholson Street Public School - Building B00A,Built,,1,Basic,1,5,11957,2749,Metro Central,0.436222,Eora,Balmain,21 Nicholson Street Balmain 2041,Leichhardt,21,Nicholson Street,1 1 1 1089096
5064525,Birchgrove Public School - Building B00A and Significant Trees,Built,,1,Basic,1,5,12341,1240,Metro Central,0.7366,Eora,Birchgrove,76B Birchgrove Road Birchgrove 2041,Leichhardt,76B,Birchgrove Road,1 1 1 123160
5064526,"Leichhardt Public School - Buildings B00A-B00C, B00E and B00F",Built,,1,Basic,1,5,12761,7423,Metro Central,1.5613,Eora,Leichhardt,101-105 Norton Street Leichhardt 2040,Leichhardt,101-105,Norton Street,1 1 1 815377
5064527,Kegworth Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,12566,2270,Metro Central,0.71015,Eora,Leichhardt,60 Tebbutt Street Leichhardt 2040,Leichhardt,60,Tebbutt Street,1 1 1 518574
5064528,Rozelle Public School - Buildings B00A-B00C,Built,,1,Basic,1,5,13158,7435,Metro Central,1.08013,Eora,Rozelle,663 Darling Street Rozelle 2039,Leichhardt,663,Darling Street,1 1 1 120187
5064529,Annandale Public School,Complex / Group,Education,1,Basic,1,6,12098,1041,Metro Central,1.118,Eora,Annandale,25 Johnston Street Annandale 2038,Leichhardt,25,Johnston Street,1 1 1 791747
5064530,Annandale North Public School,Complex / Group,Education,1,Basic,1,6,10860,1042,Metro Central,0.52955,Eora,Annandale,196-212 Johnston Street Annandale 2038,Leichhardt,196-212,Johnston Street,1 1 1 1093196
5064531,Nicholson Street Public School,Complex / Group,Education,1,Basic,1,6,11957,2749,Metro Central,0.463322,Eora,Balmain,21 Nicholson Street Balmain 2041,Leichhardt,21,Nicholson Street,1 1 1 1089096
5064532,Birchgrove Public School,Complex / Group,Education,1,Basic,1,6,12341,1240,Metro Central,0.7366,Eora,Birchgrove,76B Birchgrove Road Birchgrove 2041,Leichhardt,76B,Birchgrove Road,1 1 1 123160
5064533,Sydney Secondary College - Balmain,Complex / Group,Education,1,Basic,1,6,12302,8484,Metro Central,3.571,Eora,Rozelle,25-33 Terry Street Rozelle 2039,Leichhardt,25-33,Terry Street,1 1 1 818771
5064534,Balmain Public School,Complex / Group,Education,1,Basic,1,6,12301,7404,Metro Central,0.354,Eora,Balmain,1 Eaton Street Balmain 2041,Leichhardt,1,Eaton Street,1 1 1 724309
5064535,Rozelle Public School,Complex / Group,Education,1,Basic,1,6,13158,7435,Metro Central,1.47518,Eora,Rozelle,663 Darling Street Rozelle 2039,Leichhardt,663,Darling Street,1 1 1 1094033
5064536,Leichhardt Public School,Complex / Group,Education,1,Basic,1,6,12761,7423,Metro Central,1.5613,Eora,Leichhardt,101-105 Norton Street Leichhardt 2040,Leichhardt,101-105,Norton Street,1 1 1 815377
5064537,Orange Grove Public School,Complex / Group,Education,1,Basic,1,6,11581,2812,Metro Central,0.0122,Eora,Lilyfield,2-8 Perry Street Lilyfield 2040,Leichhardt,2-Aug,Perry Street,2 102 1 1160224
5067073,"Orange Grove Public School - Buildings B00A, B00B and B00D",Built,,0,Basic,1,6,11581,2812,Metro Central,1.153,Eora,Lilyfield,2-8 Perry Street Lilyfield 2040,Leichhardt,2-Aug,Perry Street,1 1 1 1037366
5064538,"Blakebrook Public School - Buildings B00A, B00E and B00F and Grounds",Built,,1,Basic,1,5,11779,1254,North Coast,1.276,Bundjalung,Blakebrook,417 Rosehill Road Blakebrook 2480,Lismore,417,Rosehill Road,1 2 1 859866
5064539,Dunoon Public School - Building B00A and Grounds,Built,,1,Basic,1,5,10343,1797,North Coast,2.061,Bundjalung,Dunoon,65 James Street Dunoon 2480,Lismore,65,James Street,1 2 1 1011737
5064540,"Modanville Public School - Buildings B00A, B00D and B00E and Significant Trees",Built,,1,Basic,1,5,11997,2585,North Coast,1.7239,Bundjalung,Modanville,877 Dunoon Road Modanville 2480,Lismore,877,Dunoon Road,1 227 1 755729
5064541,The Rivers Secondary College - Richmond River High Campus - Building B00A and Significant Trees,Built,,1,Basic,1,5,12084,8214,North Coast,0.9586,Bundjalung,North Lismore,85 Lake Street North Lismore 2480,Lismore,85,Lake Street,1 1 1 119026
5064543,Cullen Bullen Public School - Buildings B00A and B00D,Built,,1,Basic,1,5,10281,1700,Central West and Orana,0.8094,Wiradjuri,Cullen Bullen,15-23 Castlereagh Highway Cullen Bullen 2790,Lithgow,15-23,Castlereagh Highway,1 82 1 755769
5064544,"Lithgow Public School - Buildings B00A, B00B, B00D-B00F, B00I and B00J",Built,,1,Basic,1,5,12099,2410,Central West and Orana,1.964,Wiradjuri,Lithgow,163 Mort Street Lithgow 2790,Lithgow,163,Mort Street,1 1 1 793654
5064545,Meadow Flat Public School - Buildings B00A and B00C and Bell,Built,,1,Basic,1,5,12823,2509,Central West and Orana,1.222,Wiradjuri,Meadow Flat,9 Great Western Highway Meadow Flat 2795,Lithgow,9,Great Western Highway,1 1 1 782196
5064546,Cooerwull Public School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,12262,1615,Central West and Orana,0.8094,Wiradjuri,Lithgow,319-321 Main Street Lithgow 2790,Lithgow,319-321,Main Street,1 1 1 123135
5064547,Meadow Flat Public School - Archaeology,Archaeological-Terrestrial,,1,Basic,1,5,12823,2509,Central West and Orana,1.222,Wiradjuri,Meadow Flat,9 Great Western Highway Meadow Flat 2795,Lithgow,9,Great Western Highway,1 1 1 782196
5064549,Capertee Public School,Complex / Group,Education,1,Basic,1,6,11637,1501,Central West and Orana,0.9443,Wiradjuri,Capertee,33-35 Castleregh Street Capertee 2846,Lithgow,33-35,Castleregh Street,1 134-135 1 1217498
5064550,Lithgow Public School,Complex / Group,Education,1,Basic,1,6,12099,2410,Central West and Orana,1.964,Wiradjuri,Lithgow,163 Mort Street Lithgow 2790,Lithgow,163,Mort Street,1 1 1 793654
5064551,Portland Central School,Complex / Group,Education,1,Basic,1,6,12842,2897,Central West and Orana,2.2302,Wiradjuri,Portland,14 Vale Street Portland 2847,Lithgow,14,Vale Street,1 2-4 Section 4 1 758855
5064552,Ashcroft High School - Memorial Gates,Built,,1,Basic,1,5,10190,8397,Metro South West,5.936,Dharug,Ashcroft,108 Maxwells Avenue Ashcroft 2168,Liverpool,108,Maxwells Avenue,1 904 1 225306
5064554,Bringelly Public School - Buildings B00E-B00H,Built,,1,Basic,1,5,10108,1360,Metro South West,4.22,Dharug,Bringelly,1205 The Northern Road Bringelly 2171,Liverpool,1205,The Northern Road,1 50 1 746911
5064555,"Chipping Norton Public School - Buildings B00A-B00D, B00G and B00J",Built,,1,Basic,1,5,10932,1560,Metro South West,2.7617,Dharug,Chipping Norton,4 Central Avenue Chipping Norton 2170,Liverpool,4,Central Avenue,1 1 1 194411
5064556,Mainsbridge School - Building B00D,Built,,1,Basic,1,5,11178,5630,Metro South West,0.7918,Dharug,Liverpool,118 Flowerdale Road Liverpool 2170,Liverpool,118,Flowerdale Road,1 1 1 441857
5064557,Luddenham Public School - Building B00C,Built,,1,Basic,1,5,12773,2431,Metro South West,0.721,Dharug,Luddenham,2158 The Northern Road Luddenham 2745,Liverpool,2158,The Northern Road,1 1 1 194409
5064558,Liverpool Public School - Buildings B00B-B00E and Archaeology,Built,,3,Basic,3,5,11543,7424,Metro South West,1.67757,Dharug,Liverpool,251 Bigge Street and Railway Street Liverpool 2170,Liverpool,251,Bigge Street and Railway Street,1 1 1 178206
5064559,Liverpool Public School,Complex / Group,Education,1,Basic,1,6,11543,7424,Metro South West,1.67757,Dharug,Liverpool,Railway Street Liverpool 2170,Liverpool,,Railway Street,1 1 1 178206
5064560,Quirindi High School - Building B00A,Built,,1,Basic,1,5,11980,8174,New England-North West,0.7245,Gamilaroi,Quirindi,113 Hill Street Quirindi 2343,Liverpool Plains,113,Hill Street,1 360 1 821619
5064561,Quirindi Public School - Building B00D,Built,,1,Basic,1,5,11982,3947,New England-North West,1.2,Gamilaroi,Quirindi,22 Munro Street Quirindi 2343,Liverpool Plains,22,Munro Street,1 58 1 21230
5064562,"Werris Creek Public School - Buildings B00B, B00E-B00G and B00J",Built,,1,Basic,1,5,11392,3425,New England-North West,0.8094,Gamilaroi,Werris Creek,68 Dewhurst Street Werris Creek 2341,Liverpool Plains,68,Dewhurst Street,1 1 1 936131
5064563,The Rock Central School,Complex / Group,Education,1,Basic,1,6,10710,2976,New England-North West,1.7148,Wiradjuri,The Rock,Ford Street The Rock 2655,Lockhart,,Ford Street,1 4-7 Section 1 1 758971
5064564,Yerong Creek Public School,Complex / Group,Education,1,Basic,1,6,11480,3556,New England-North West,0.0457,Wiradjuri,Yerong Creek,23-29 Cole Street Yerong Creek 2642,Lockhart,23-29,Cole Street,2 53 1 754574
5064565,Lord Howe Island Central School,Landscape,,3,Basic,3,6,11926,1921,Far West,0.5805,,Lord Howe Island,Lagoon Road Lord Howe Island 2898,Lord Howe Island,,Lagoon Road,1 38 1 757515
5064566,Lord Howe Island Central School - Residences,Landscape,,3,Basic,3,6,11927,1921,Far West,0.2428,,Lord Howe Island,Lots 11 and 12 Douglas Terrace Lord Howe Island 2898,Lord Howe Island,Lots 11 and 12,Douglas Terrace,1 11 and 12 1 757515
5064567,"Maitland High School - Buildings B00A, B00B, B00L, B00P and B00W",Built,,1,Basic,3,5,13148,8126,Hunter,0.1859,Wanaruah,East Maitland,30 High Street East Maitland 2323,Maitland,30,High Street,1 2 Section 29 1 758374
5064568,Maitland East Public School - Building B00A,Built,,1,Basic,1,5,10263,2451,Hunter,2.037,Wanaruah,East Maitland,28 William Street East Maitland 2323,Maitland,28,William Street,1 10 1 802307
5064569,"Largs Public School - Buildings B00A-B00C, B00E, B00G and Residence",Built,,1,Basic,1,5,12754,2374,Hunter,1.14536,Eora,Largs,1-5 Hunter Street Largs 2320,Maitland,1-May,Hunter Street,1 1 1 1095705
5064570,Maitland Public School - Buildings B00A-B00F,Built,,1,Basic,1,5,12789/13001,3949,Hunter,1.245813,Wanaruah,Maitland,70 Elgin Street Maitland 2320,Maitland,70,Elgin Street,1 100 1 811794
5064571,Morpeth Public School - Building B00A,Built,,1,Basic,1,5,12934,2623,Hunter,0.8574,Wanaruah,Morpeth,46 High Street Morpeth 2321,Maitland,46,High Street,1 1 1 724176
5065568,Maitland Public School,Complex / Group,Education,1,Basic,1,6,12789,3949,Hunter,0.9453,Wanaruah,Maitland,70 Elgin Street Maitland 2320,Maitland,70,Elgin Street,1 100 1 811794
5065569,Maitland East Public School,Complex / Group,Education,1,Basic,1,6,10263,2451,Hunter,2.1388,Wanaruah,East Maitland,26 William Street East Maitland 2323,Maitland,26,William Street,1 10 1 802307
5065570,Nillo Infants School,Complex / Group,Education,1,Basic,1,6,12971,5128,Hunter,0.27543,Wanaruah,Lorn,Belmore Road Lorn 2320,Maitland,,Belmore Road,1 5-7 Section 1 1 4164
5065571,Morpeth Public School,Complex / Group,Education,1,Basic,1,6,12934,2623,Hunter,0.8574,Wanaruah,Morpeth,46 High Street Morpeth 2321,Maitland,46,High Street,1 1 1 724176
5065572,"Manly West Public School - Buildings B00D, B00E and B00G and Significant Trees",Landscape,,1,Basic,1,5,11836,2469,Metro North,2.155,Eora,Balgowlah,Griffiths Street Balgowlah 2093,Manly,,Griffiths Street,1 1 1 66282
5065573,Manly Village Public School - Building B00C,Built,,1,Basic,1,5,11835,3950,Metro North,0.5826,Eora,Manly,Darley Road Manly 2095,Manly,,Darley Road,1 1 1 999133
5065574,Manly Village Public School - Building B00D,Built,,1,Basic,1,5,11835,3950,Metro North,0.0785,Eora,Manly,12 Wentworth Street Manly 2095,Manly,12,Wentworth Street,1 1 1 999137
5065575,"Manly Village Public School - Buildings B00A, B00B and 1882 Parapet Monument",Built,,1,Basic,1,5,11835,3950,Metro North,0.5826,Eora,Manly,Darley Road Manly 2095,Manly,,Darley Road,1 1 1 999133
5065576,Manly Village Public School,Complex / Group,Education,1,Basic,1,6,11835,3950,Metro North,0.5826,Eora,Manly,Darley Road Manly 2095,Manly,,Darley Road,1 1 1 999133
5065577,Bridge Road School - Buildings B00A and B00G,Built,,1,Basic,1,5,12210,5540,Metro Central,0.3728,Eora,Camperdown,127 Parramatta Road Camperdown 2050,Marrickville,127,Parramatta Road,1 1 1 879583
5065580,Dulwich Hill High School - Building B00C,Built,,1,Basic,1,5,12480,8833,Metro Central,1.507,Eora,Dulwich Hill,1-9 Seaview Street Dulwich Hill 2203,Marrickville,1-Sep,Seaview Street,1 1 3 830323
5065581,Marrickville Public School - Buildings B00A-B00D and B00K,Built,,1,Basic,1,5,12798,3952,Metro Central,1.949,Eora,Marrickville,116 Chapel Street Marrickville 2204,Marrickville,116,Chapel Street,1 1 1 802664
5065582,"Marrickville West Public School - Buildings B00A, B00B and B00G",Built,,1,Basic,1,5,12800,3951,Metro Central,1.422,Eora,Marrickville,2A Beauchamp Street Marrickville 2204,Marrickville,2A,Beauchamp Street,1 1 1 793884
5065583,Ferncourt Public School - Building B00A,Built,,1,Basic,1,5,10377,5114,Metro Central,1.129,Eora,Marrickville,74 Premier Street Marrickville 2204,Marrickville,74,Premier Street,1 50 1 1071216
5065584,"Australia Street Infants School - Buildings B00A, B00B, B00D and B00F",Built,,1,Basic,1,5,12296,5104,Metro Central,0.335,Eora,Newtown,229 Australia Street Newtown 2042,Marrickville,229,Australia Street,1 1 1 830304
5065586,"Camdenville Public School - Buildings B002, B003, B007 and B008",Built,,1,Basic,1,5,12105,1483,Metro Central,1.57368,Eora,Newtown,127-137 Wells Street Newtown 2042,Marrickville,127-137,Wells Street,1 18-34 Section 3 1 128
5065587,Fort Street High School - Buildings B00A and B00B,Built,,1,Basic,1,5,12523,8504,Metro Central,3.914,Eora,Petersham,620 Parramatta Road Petersham 2049,Marrickville,620,Parramatta Road,1 1 1 826604
5065588,Stanmore Public School - Buildings B00B and B00C,Built,,1,Basic,1,5,12860,7436,Metro Central,1.6699,Eora,Stanmore,96 Cambridge Street Stanmore 2048,Marrickville,96,Cambridge Street,1 1 1 105001
5065589,St Peters Public School - Buildings B00A and B00C,Built,,1,Basic,1,5,11271,3032,Metro Central,1.9329,Eora,Petersham,93A Church Street Petersham 2049,Marrickville,93A,Church Street,1 1 1 562252
5065590,Tempe High School and Tempe Public School - Buildings B00B and B00BS,Built,,1,Basic,1,5,13267/12870,8506,Metro Central,3.578,Eora,Tempe,119 Unwins Bridge Road Tempe 2044,Marrickville,119,Unwins Bridge Road,1 1 1 828095
5065591,Bridge Road School,Complex / Group,Education,1,Basic,1,6,12210,5540,Metro Central,0.4657,Eora,Camperdown,2 Victory Lane Camperdown 2050,Marrickville,2,Victory Lane,1 2 1 879583
5065592,Australia Street Infants School,Complex / Group,Education,1,Basic,1,6,12296,5104,Metro Central,0.335,Eora,Newtown,229 Australia Street Newtown 2042,Marrickville,229,Australia Street,1 1 1 830304
5066038,Stanmore Public School,Complex / Group,Education,1,Basic,1,6,12860,7436,Metro Central,1.6699,Eora,Stanmore,96 Cambridge Street Stanmore 2048,Marrickville,96,Cambridge Street,
5067115,"NSW School of Languages - Buildings B0CC, B0DD and B0EE",Built,,1,Basic,1,5,1640,8588,Metro Central,,Eora,Petersham,West Street Petersham 2049,Marrickville,,West Street,2 1 1 835049
5065595,Goolma Public School - Buildings B00A-B00C,Built,,1,Basic,1,5,12739,2036,Central West and Orana,0.8094,Wiradjuri,Goolma,16 Gollan Road Goolma 2852,Mid-Western Regional,16,Gollan Road,1 107 1 750777
5065596,Red Hill Environmental Education Centre - Building B00A,Built,,1,Basic,1,5,6310,5750,Central West and Orana,,Wiradjuri,Gulgong,41 White Street Gulgong 2852,Mid-Western Regional,41,White Street,2 483 1 46131
5065597,Red Hill Environmental Education Centre - Building B00B,Built,,1,Basic,1,5,6310,5750,Central West and Orana,,Wiradjuri,Gulgong,41 White Street Gulgong 2852,Mid-Western Regional,41,White Street,1 483 1 46131
5065598,Ilford Public School - Building B00C,Built,,1,Basic,1,5,10416,2201,Central West and Orana,2.034,Wiradjuri,Ilford,6943 Castlereagh Highway Ilford 2850,Mid-Western Regional,6943,Castlereagh Highway,1 260 1 755799
5065599,Kandos High School - Building B00C,Built,,1,Basic,1,5,11754,8318,Central West and Orana,0.2024,Wiradjuri,Kandos,16-38 Fleming Street Kandos 2848,Mid-Western Regional,16-38,Fleming Street,1 3-4 Section 17 1 9044
5065600,Mudgee High School - Building B00A,Built,,1,Basic,1,5,13098,8128,Central West and Orana,3.981,Wiradjuri,Mudgee,41 Douro Street Mudgee 2850,Mid-Western Regional,41,Douro Street,1 2 1 814188
5065601,Mudgee Public School - Buildings B002 and B011,Built,,1,Basic,1,5,13097,2656,Central West and Orana,2.944,Wiradjuri,Mudgee,44 Perry Street Mudgee 2850,Mid-Western Regional,44,Perry Street,1 1 1 814188
5065602,Mudgee Public School - Building B001,Built,,1,Basic,1,5,13097,2656,Central West and Orana,2.944,Wiradjuri,Mudgee,44 Perry Street Mudgee 2850,Mid-Western Regional,44,Perry Street,1 1 1 814188
5065603,Mudgee Public School - Building B00A,Built,,1,Basic,1,5,13097,2656,Central West and Orana,2.944,Wiradjuri,Mudgee,44 Perry Street Mudgee 2850,Mid-Western Regional,44,Perry Street,1 1 1 814188
5065605,Mudgee High School,Complex / Group,Education,1,Basic,1,6,13098,8128,Central West and Orana,4.05245,Wiradjuri,Mudgee,41 Douro Street Mudgee 2850,Mid-Western Regional,41,Douro Street,1 1 1 124218
5065606,Mudgee Public School,Complex / Group,Education,1,Basic,1,6,13097,2656,Central West and Orana,3.1464,Wiradjuri,Mudgee,44 Perry Street Mudgee 2850,Mid-Western Regional,44,Perry Street,1 1 1 196045
5065607,Gulgong Public School and High School,Complex / Group,Education,1,Basic,1,6,12993,2097/8546,Central West and Orana,4.047,Wiradjuri,Gulgong,40-66 Belmore Street Gulgong 2852,Mid-Western Regional,40-66,Belmore Street,1 2 1 433114
5065608,Red Hill Environmental Education Centre,Complex / Group,Education,1,Basic,1,6,6310,5750,Central West and Orana,,Wiradjuri,Gulgong,41 White Street Gulgong 2852,Mid-Western Regional,41,White Street,1 483-485 1 46131
5065609,Rylstone Public School,Complex / Group,Education,1,Basic,1,6,11256,3025,Central West and Orana,1.1736,Wiradjuri,Rylstone,25 Mudgee Street Rylstone 2849,Mid-Western Regional,25,Mudgee Street,1 16-18 Section 5A 1 758891
5065610,Hargraves Public School,Complex / Group,Education,1,Basic,1,6,7997,2136,Central West and Orana,1.621,Wiradjuri,Hargraves,66 Merinda Street Hargraves 2850,Mid-Western Regional,66,Merinda Street,1 171 1 756885
5065611,Mosman Public School - Building B00B,Built,,1,Basic,1,5,10756,7430,Metro North,1.218,Guringai,Mosman,2 Gouldsbury Street Mosman 2088,Mosman,2,Gouldsbury Street,1 11 1 1008638
5065612,Mosman High School - Buildings B00A and B00D,Built,,1,Basic,1,5,12939,8326,Metro North,1.43839,Guringai,Mosman,745 Military Road Mosman 2088,Mosman,745,Military Road,1 1 1 181818
5065613,Middle Harbour Public School - Building B00K,Built,,1,Basic,1,5,10627,2543,Metro North,0.0954,Eora,Mosman,8 Hale Road Mosman 2088,Mosman,8,Hale Road,1 2 Section 2 1 3308
5065614,Mosman High School,Complex / Group,Education,1,Basic,1,6,12939,8326,Metro North,0.4137,Guringai,Mosman,745 Military Road Mosman 2088,Mosman,745,Military Road,1 1 1 181818
5065615,Muswellbrook High School - Building B00K,Built,,1,Basic,1,5,10418,8164,Hunter,0.8091,Wanaruah,Muswellbrook,King Street Muswellbrook 2333,Muswellbrook,,King Street,1 258 1 821029
5065616,Muswellbrook High School - Buildings B00B and B00E,Built,,1,Basic,1,5,10418,8164,Hunter,0.8091,Wanaruah,Muswellbrook,King Street Muswellbrook 2333,Muswellbrook,,King Street,1 258 1 821029
5065617,"Bowraville Central School - Buildings  B00A, B00B, B00G, B00I and B00L-B00P",Built,,1,Basic,1,5,12388,1336,North Coast,1.76749,Gumbainggar,Bowraville,High Street Bowraville 2449,Nambucca,,High Street,1 1-3 Section 8 1 758150
5065618,Bowraville Central School,Complex / Group,Education,1,Basic,1,6,12388,1336,North Coast,0.7365,Gumbainggar,Bowraville,High Street Bowraville 2449,Nambucca,,High Street,1 13-14 Section 8 1 758150
5065621,"Narrandera Public School - Buildings B00A, B00C, B00D, B00F, B00G and B00S",Built,,1,Basic,1,5,11456,2710,Murray-Murrumbidgee,0.2148,Wiradjuri,Narrandera,85 Bolton Street Narrandera 2700,Narrandera,85,Bolton Street,1 5 Section 44 1 758757
5065622,Adamstown Administrative Office - Buildings B00A-B00D,Built,,1,Basic,1,5,11022,223,Hunter,0.5506,Awabakal,Adamstown,201 Brunker Road Adamstown 2289,Newcastle,201,Brunker Road,1 3263 1 822183
5065623,Beresfield Public School - Building B00B,Built,,1,Basic,1,5,12330,1201,Hunter,1.15588,Awabakal,Beresfield,181-183 Anderson Drive Beresfield 2322,Newcastle,181-183,Anderson Drive,1 1 1 544214
5065624,"Hunter School of the Performing Arts - Buildings B00G, B00H, B00J and B00Q",Built,,1,Basic,1,5,12393,8819,Hunter,6.071,Awabakal,Broadmeadow,115 Lambton Road Broadmeadow 2292,Newcastle,115,Lambton Road,1 2525 1 755247
5065625,Carrington Public School - Buildings B00A and B00B,Built,,1,Basic,1,5,10253,1518,Hunter,0.5564,Awabakal,Carrington,88 Young Street Carrington 2294,Newcastle,88,Young Street,1 1-3 1 4715
5065626,Newcastle High School - Cooks Hill Campus - Building B003,Built,,1,Basic,1,5,10132,5658,Hunter,0.3246,Awabakal,Cooks Hill,102 Laman Street Cooks Hill 2300,Newcastle,102,Laman Street,1 250 1 749870
5065627,Hamilton Public School - Buildings B00A-B00D,Built,,1,Basic,1,5,13071,7420,Hunter,0.5164,Awabakal,Hamilton,1A Dixon Street Hamilton 2303,Newcastle,1A,Dixon Street,1 2 1 809375
5065628,"Newcastle High School - Buildings B00A-B00E, B00G-B00I, B00L and B00P",Built,,1,Basic,1,5,11878,8509,Hunter,4.6422,Awabakal,Newcastle West,25A National Park Street Newcastle West 2302,Newcastle,25A,National Park Street,1 1 1 150725
5065629,Islington Public School - Building B00B and Significant Trees,Built,,1,Basic,1,5,11019,2212,Hunter,0.5741,Awabakal,Islington,17 Hubbard Street Islington 2296,Newcastle,17,Hubbard Street,1 2 1 797777
5065630,Lambton Public School - Buildings B00B and B00C,Built,,1,Basic,1,5,12748,2366,Hunter,2,Awabakal,Lambton,18 Croudace Street Lambton 2299,Newcastle,18,Croudace Street,1 1 1 804236
5065631,"Mayfield East Public School - Buildings B00A, B00B, B00D and B00E",Built,,1,Basic,1,5,11527,2506,Hunter,1.48809,Awabakal,Mayfield,34 Crebert Street Mayfield 2304,Newcastle,34,Crebert Street,1 1 1 195848
5065632,Mayfield West Public School - Buildings B00B and B00C,Built,,1,Basic,1,5,10622,2507,Hunter,1.571,Awabakal,Mayfield West,7 Gregson Avenue Mayfield West 2304,Newcastle,7,Gregson Avenue,1 1 1 795155
5065633,Minmi Public School - Bell and Foundation Stones,Built,,1,Basic,1,5,12918,2571,Hunter,1.54682,Awabakal,Minmi,56 Woodford Street Minmi 2287,Newcastle,56,Woodford Street,1 1 1 782483
5065634,New Lambton Public School - Buildings B00B and B00C,Built,,1,Basic,1,5,11848,2738,Hunter,0.950345,Awabakal,New Lambton,66 Regent Street New Lambton 2305,Newcastle,66,Regent Street,1 1 1 122485
5065635,John Hunter Hospital School - Curtilage,Built,,1,Basic,1,5,13569,5558,Hunter,,Awabakal,New Lambton,14 Lookout Road New Lambton 2305,Newcastle,14,Lookout Road,1 401 1 1197237
5065636,Stockton Public School - Buildings B00A-B00C and B00H,Built,,1,Basic,1,5,12435,3110,Hunter,1.8465,Awabakal,Stockton,1/10 Clyde Street Stockton 2295,Newcastle,1-Oct,Clyde Street,1 101 1 753191
5065637,Newcastle East Public School - Building B00A and Period Fence,Built,,1,Basic,3,5,11296,2736,Hunter,0.71324,Awabakal,The Hill,48 Brown Street The Hill 2300,Newcastle,48,Brown Street,1 1-3 1 794850
5065638,The Junction Public School - Buildings B00H and B00I,Built,,1,Basic,1,5,11785,2246,Hunter,2.70035,Awabakal,The Junction,16 Watkins Street The Junction 2291,Newcastle,16,Watkins Street,1 1 1 159535
